GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,DummyBinaryChromosome,0,15,0,0,0,6,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest,33,284,2,2,15,51,3,10,1,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,DummyRandomKey,2,13,0,0,1,5,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,NPointCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,GeneticAlgorithmTestPermutations,1,91,1,5,0,23,1,6,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,BinaryChromosomeTest,6,333,0,4,2,22,0,6,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FitnessCachingTest,1,72,1,3,0,20,1,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ListPopulation() {...},2,8,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,DummyListChromosome,68,14,12,0,18,6,9,4,3,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,BinaryMutationTest,0,51,0,6,0,11,0,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},7,3,0,0,2,1,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,CycleCrossoverTest,18,938,0,10,6,64,0,12,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,CycleCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},6,3,0,0,2,1,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new ChromosomeTest.DummyChromosome() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,UniformCrossoverTest,26,371,0,12,10,50,2,14,2,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,CycleCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,RandomKeyMutationTest,0,54,0,6,0,13,0,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FixedElapsedTimeTest.new Population() {...},11,6,0,0,6,2,6,1,6,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,UniformCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,TournamentSelectionTest.DummyChromosome,0,14,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new ListPopulation() {...},2,7,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,GeneticAlgorithmTestBinary,1,84,1,3,0,21,1,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,TournamentSelectionTest,2,60,2,6,0,11,2,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,FixedElapsedTimeTest,2,49,1,3,0,13,1,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ListPopulationTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,OrderedCrossoverTest.new Chromosome() {...},2,6,0,0,1,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.genetics,ChromosomeTest.new Chromosome() {...},0,8,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat,StatUtilsTest,151,1460,2,8,40,232,2,21,0,18
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat,FrequencyTest,64,1334,0,2,16,278,0,19,0,18
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat,CertifiedDataTest,0,318,0,12,0,74,0,10,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,NormalApproximationIntervalTest,0,21,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,BinomialConfidenceIntervalAbstractTest,40,24,0,0,10,7,5,3,5,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,WilsonScoreIntervalTest,0,21,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,IntervalUtilsTest,0,90,0,0,0,21,0,6,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,ClopperPearsonIntervalTest,0,21,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.stat.interval,AgrestiCoullIntervalTest,0,21,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet,OffsetFeatureInitializer,0,22,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet,NetworkTest,8,406,1,9,3,90,1,11,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet,MapUtilsTest,0,280,0,10,0,44,0,8,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.ml.neuralnet,NeuronTest,5,367,3,7,0,56,3,9,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,FieldVector3DTest,68,5336,20,24,9,514,20,38,0,36
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PlaneTest,24,680,12,12,0,104,12,11,0,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,FieldRotationDfpTest,125,4823,21,151,19,670,21,100,0,35
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,SubLineTest,12,875,24,24,0,96,24,14,0,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,SphericalCoordinatesTest,0,1099,0,20,0,114,0,18,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,Euclidean3DTest,2,30,2,2,0,9,2,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,FrenchVector3DFormatTest,0,7,0,0,0,3,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,RotationOrderTest,4,96,1,5,2,13,1,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PLYParser.Token,0,264,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSetTest.new BSPTreeVisitor() {...},5,86,2,6,1,21,2,7,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,RotationTest,129,3690,22,132,21,486,22,85,0,30
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,LineTest,4,717,2,4,0,92,2,9,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,Vector3DTest,50,1423,13,17,8,236,14,36,1,34
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,Vector3DFormatTest,0,7,0,0,0,3,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,FieldRotationDSTest,125,9628,21,157,19,883,21,104,0,36
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PLYParser.Field,0,25,0,0,0,10,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,Vector3DFormatAbstractTest,0,802,0,0,0,206,0,29,0,29
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,SphereGeneratorTest,5,833,5,17,0,118,5,14,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PLYParser,95,484,48,64,21,98,43,20,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSetTest,34,1972,2,38,10,278,2,39,0,21
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.primes,PrimesTest,40,957,5,27,9,87,5,21,1,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.geometry.partitioning.utilities,AVLTreeTest,4,1171,3,21,0,98,3,18,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,NumberIsTooSmallExceptionTest,0,26,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,TooManyEvaluationsExceptionTest,0,36,0,0,0,9,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,OutOfRangeExceptionTest,0,29,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,NotStrictlyPositiveExceptionTest,0,23,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,DimensionMismatchExceptionTest,0,20,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,NonMonotonicSequenceExceptionTest,2,74,2,2,0,15,2,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,MaxCountExceededExceptionTest,0,15,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,NotPositiveExceptionTest,0,23,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.exception,NumberIsTooLargeExceptionTest,0,26,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDatasetFactory.new StatisticalReferenceDataset() {...},154,0,0,0,14,0,3,0,3,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.Osborne1Function,0,292,0,4,0,32,0,6,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,GaussNewtonOptimizerTest,18,214,0,0,10,22,4,4,4,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StraightLineProblem.new MultivariateMatrixFunction() {...},0,11,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.LinearRank1ZeroColsAndRowsFunction,0,159,0,12,0,25,0,9,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDataset,43,387,8,30,12,71,12,23,4,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,RandomCirclePointGenerator,0,85,0,2,0,18,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.KowalikOsborneFunction,0,267,0,6,0,33,0,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerTest.new AbstractLeastSquaresOptimizer() {...},0,24,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.MinpackFunction,0,132,0,4,0,32,0,14,0,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDatasetFactory.new StatisticalReferenceDataset() {...},0,154,0,0,0,16,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.PowellSingularFunction,0,205,0,0,0,22,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.LinearRank1Function,0,96,0,8,0,15,0,7,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerAbstractTest.new MultivariateMatrixFunction() {...},0,24,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,DummyOptimizer,0,24,0,0,0,6,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.BrownAlmostLinearFunction,21,152,5,13,5,27,3,9,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.HelicalValleyFunction,9,178,3,3,2,23,2,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDataset.LeastSquaresProblem,0,22,0,0,0,3,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.MeyerFunction,0,203,0,6,0,30,0,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StraightLineProblem.new MultivariateVectorFunction() {...},0,49,0,2,0,8,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.ChebyquadFunction,0,227,0,18,0,45,0,13,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,CircleProblem,0,235,0,6,0,38,0,11,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest,0,2116,0,0,0,366,0,20,0,20
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StraightLineProblem,28,178,2,8,5,30,2,13,1,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.WatsonFunction,0,256,0,12,0,42,0,9,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,CircleProblem.new MultivariateMatrixFunction() {...},0,11,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDatasetFactory,52,44,1,1,16,16,4,3,3,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.FreudensteinRothFunction,0,99,0,0,0,12,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StraightLineProblem.Model,0,17,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.JennrichSampsonFunction,0,104,0,4,0,17,0,5,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerTestValidation,0,658,0,26,0,120,0,18,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,RandomStraightLinePointGenerator,0,73,0,2,0,17,0,4,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerTest,0,294,0,2,0,68,0,6,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,CircleProblem.new MultivariateVectorFunction() {...},0,131,0,6,0,28,0,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.RosenbrockFunction,0,71,0,0,0,7,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.LinearFullRankFunction,0,115,0,10,0,19,0,8,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizerTest.BevingtonProblem,0,42,0,0,0,9,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,CircleVectorial,0,65,0,2,0,12,0,7,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerAbstractTest.LinearProblem,0,34,0,0,0,7,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,StatisticalReferenceDatasetFactory.new StatisticalReferenceDataset() {...},0,112,0,0,0,14,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizerTest,13,1414,2,12,3,138,2,13,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,MinpackTest.BardFunction,0,210,0,8,0,29,0,8,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,CircleVectorial.new MultivariateVectorFunction() {...},0,50,0,2,0,8,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/test/java",org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizerAbstractTest,13,4719,4,14,3,402,4,26,0,21
